"#MSM",Making Sense of Location-based Micro-posts Using Stream Reasoning.
"#Microposts",A Reverse Approach to Named Entity Extraction and Linking in Microposts.
"(KNOW@LOD/CoDeS)@ESWC",A Two-Fold Quality Assurance Approach for Dynamic Knowledge Bases: The 3cixty Use Case.,A Hybrid Method for Rating Prediction Using Linked Data Features and Text Reviews.
Int. J. Comput. Linguistics Appl.,What do our Children Read About? Affect Analysis of Chilean School Texts.,Automatic Text Summarization Approaches to Speed up Topic Model Learning Process.,Extracting Sentences Using Lexical Cohesion for Arabic Text Summarization.
Int. J. Comput. Linguistics Chin. Lang. Process.,Designing a Tag-Based Statistical Math Word Problem Solver with Reasoning and Explanation.
Int. J. Comput. Math. Comput. Syst. Theory,?S-cyclic codes overAk.
Int. J. Comput. Math. Learn.,Making Constructionism Work in the Classroom.
Int. J. Comput. Math.,BENCHOP - The BENCHmarking project in option pricing.
Int. J. Comput. Model. Algorithms Medicine,Risk Factors of Breast Cancer in Indian Context: A Systematic Review.
Int. J. Comput. Process. Orient. Lang.,Macro University.
Int. J. Comput. Sci. Appl.,Swarm -based Sequencing Recommendations in E-learning.,Hybrid Algorithms for the Multiple Runway Aircraft Landing Problem.,Integration of Educational Specifications and Standards to Support Adaptive Learning Scenarios in ADAPTAPlan.,A Smart Architecture for Low-Level Image Computing.
Int. J. Comput. Sci. Eng.,Applications of heterogeneous computing in computational and simulation science.
Int. J. Comput. Sci. Math.,Tactile sensing and feedback in SEMG hand.
Int. J. Comput. Sci. Sport,A New Model of Head-Up Display Dive Computer Addressing Safety-Critical Rate of Ascent and Returning Gas Pressure - A Pilot Trial.
Int. J. Comput. Simul.,"The Seperation of Physical, Information, and Control Elements for Facilitating Reusability in Simulation Modeling."
Int. J. Comput. Support. Collab. Learn.,How to combine collaboration scripts and heuristic worked examples to foster mathematical argumentation - when working memory matters.,Life history of a topic in an online discussion: a complex systems theory perspective on how one message attracts class members to create meaning collaboratively.
Int. J. Comput. Syst. Signals,Structure of multi-agent tutoring system and its application in aeronautical training.,Automated design approaches for multi-domain dynamic systems using bond graphs and genetic programming.
Int. J. Comput. Their Appl.,Reconstruction and Auto-correction of Artificial Capillary with Flow Directions from Ultrasound Volume Data.,Guest Editorial: Special Issue from ISCA's 2013 Fall Conference Cluster.
Int. J. Comput. Vis. Image Process.,A Deep Learning Approach for Hepatocellular Carcinoma Grading.,Intelligence and Adaptive Global Algorithm Detection of Crowd Behavior.,Multi-Lingual Scene Text Detection Using One-Class Classifier.,Multilingual Scene Text Detection Using Gradient Morphology.
Int. J. Comput. Vis. Robotics,Applications of hyperspectral and optical scattering imaging technique in the detection of food microorganism.
Int. J. Comput. Vis.,Shape Retrieval of Non-rigid 3D Human Models.
Int. J. Control,"A controller design for autonomous underwater vehicle ""MR-X1"" using linear matrix inequalities."
Int. J. Cooperative Inf. Syst.,SWIFT: System Workbench for Integrating and Facilitating Teams.
Int. J. Creative Comput.,Digital creativity in dementia care support.
Int. J. Creative Interfaces Comput. Graph.,A Virtual Train with a Container Using Visual and Auditory Representation of Train Movement.
Int. J. Crit. Comput. Based Syst.,Ensuring cyber-security in smart railway surveillance with SHIELD.
Int. J. Crit. Infrastructure Prot.,Integrated protection of industrial control systems from cyber-attacks: the ATENA approach.
Int. J. Crit. Infrastructures,Preemptive: an integrated approach to intrusion detection and prevention in industrial control systems.
Int. J. Cyber Behav. Psychol. Learn.,Construction and Initial Validation of a Dictionary for Global Citizen Linguistic Markers.
Int. J. Cyber Ethics Educ.,The International SOLETM of Finnish Higher Education: A Virtual Vanishing Act.
Int. J. Cyber Situational Aware.,Attack Simulation based Software Protection Assessment Method with Petri Net.
Int. J. Cyber Warf. Terror.,The Role of Human Operators' Suspicion in the Detection of Cyber Attacks.
Int. J. Data Anal. Tech. Strateg.,Comparison of hierarchical clustering methods for binary data from molecular markers.,An investigation of TREPAN utilising a continuous oracle model.
Int. J. Data Min. Bioinform.,The development of non-coding RNA ontology.
Int. J. Data Min. Model. Manag.,Geospatial technologies in school - theoretical concept and practical implementation in K-12 schools.,Proposal and study of statistical features for string similarity computation and classification.
Int. J. Data Sci. Anal.,The Matsu Wheel: a reanalysis framework for Earth satellite imagery in data commons.
Int. J. Data Warehous. Min.,Fusion Cubes: Towards Self-Service Business Intelligence.,Visual Mobility Analysis using T-Warehouse.
Int. J. Decis. Support Syst. Technol.,A Participatory Approach to Designing Decision Support Systems in Emergency Management.,An MCDM Approach to the Selection of Novel Technologies for Innovative In-Vehicle Information Systems.
Int. J. Dependable Trust. Inf. Syst.,Security and Trust of Public Key Cryptography for HIP and HIP Multicast.
Int. J. Digit. Crime Forensics,Evaluation of Autopsy and Volatility for Cybercrime Investigation: A Forensic Lucid Case Study.,Survey of Digital Forensics Technologies and Tools for Android based Intelligent Devices.,Trust Evaluation Strategy for Single Sign-on Solution in Cloud.,A Hybrid Intrusion Detection System for IoT Applications with Constrained Resources.
Int. J. Digit. Curation,Making Data a First Class Scientific Output: Data Citation and Publication by NERC's Environmental Data Centres.
Int. J. Digit. EVid.,A Lessons Learned Repository for Computer Forensics.
Int. J. Digit. Earth,Big Data Analytics for Earth Sciences: the EarthServer approach.
Int. J. Digit. Libr. Syst.,Efficient Word Segmentation and Baseline Localization in Handwritten Documents Using Isothetic Covers.,A Content-Driven System Architecture for Tackling Automatic Cataloging of Animated Movie Databases.,Hierarchical Correlation of Multi-Scale Spatial Pyramid for Similar Mammogram Retrieval.,Virtual Magnifier-Based Image Resolution Enhancement.,Mammogram Retrieval: Image Selection Strategy of Relevance Feedback for Locating Similar Lesions.,Analysis the Typhoon Eyes of Megi from MTSAT Satellite Cloud Images with 3-D Profile Reconstruction.
Int. J. Digit. Libr.,DILIGENT: integrating digital library and Grid technologies for a new Earth observation research infrastructure.,Visions and open challenges for a knowledge-based culturomics.,Evaluation of digital libraries.
Int. J. Digit. Lit. Digit. Competence,"University Students and Technologies: Usage, Consumption and Future Trends in the Educational Context."
Int. J. Digit. Multim. Broadcast.,The Sandblaster Software-Defined Radio Platform for Mobile 4G Wireless Communications.,Visual Three-Dimensional Reconstruction of Aortic Dissection Based on Medical CT Images.,Context-Aware UPnP-AV Services for Adaptive Home Multimedia Systems.,Multi-Resolution Multimedia QoE Models for IPTV Applications.
Int. J. Distributed Sens. Networks,Wireless Sensor Network of Typical Land Surface Parameters and Its Preliminary Applications for Coarse-Resolution Remote Sensing Pixel.
Int. J. Distributed Syst. Technol.,The Sicilian Grid Infrastructure for High Performance Computing.
Int. J. Document Anal. Recognit.,"ICDAR 2003 robust reading competitions: entries, results, and future directions."
Int. J. E Adopt.,Usability Testing of an Interactive Online Movie Download Service: A HCI Study.,"Electronic Voting by Means of Digital Terrestrial Television The Infrastructure, Security Issues and a Real Test-bed.",Why do People Continue to Play Social Network Game (SNG)?: An Empirical Study by Social and Emotional Perspectives.,Quantifying Factors Influencing the Adoption of Internet Banking Services in Greece.
Int. J. E Bus. Res.,E-Business Models in B2B: Process Based Categorization and Analysis of B2B Models.,Effects of Electronic Word-of-Mouth on the Potential Customer's Emotions and Product Image.
Int. J. E Entrepreneurship Innov.,A Business Classifier to Detect Readability Metrics on Software Games and Their Types.,Cloud Computing: Analysis of Various Platforms.,An Innovative Custom Cyber Security Solution for Protecting Enterprises and Corporates' Assets.
Int. J. E Health Medical Commun.,Discrete Portable Measuring Device for Monitoring Noninvasive Intraocular Pressure with a Nano-Structured Sensing Contact Lens Prototype.
Int. J. E Politics,Civic and Political E-Participation of Young Immigrants: 'Digital Hope' for Inclusion?
Int. J. E Serv. Mob. Appl.,A Hybrid System to Support the Psychological Intervention for Children With Autism: A Proposal Based on Knowledge Modeling and Intelligent Technologies.
Int. J. Electron. Bus. Manag.,Big Data Collections And Services For Building Intelligent Transport Applications.,A Collaborative Service Management Information System for Notebook Computer Maintenance.,A Case Study in Cargo Conversion Flows Using a Collaborative Project Management Tool.,Automatic Extraction of Semantic Relations from Patent Claims.,Promoting and Positioning Entertainment Artists Using Clustering and Classification Approaches.
Int. J. Electron. Bus.,Applications of topic maps in knowledge management systems.
Int. J. Electron. Commer.,"Internet Technologies, ECRM Capabilities, and Performance Benefits for SMEs: An Exploratory Study.",Expressing and Verifying Business Contracts with Abductive Logic Programming.
Int. J. Electron. Gov. Res.,"Transnational Information Sharing, Event Notification, Rule Enforcement and Process Coordination."
Int. J. Electron. Heal.,An analysis of the healthcare informatics and systems in Southeast Asia: a current perspective from seven countries.
Int. J. Electron. Secur. Digit. Forensics,ASEAN users' privacy concerns and security in using online social networks.
Int. J. Embed. Real Time Commun. Syst.,A Demand-Response Scheme Using Multi-Agent System for Smart DC Microgrid.,Evaluation of GALS Methods in Scaled CMOS Technology: Moonrake Chip Experience.
Int. J. Embed. Syst.,Real-time eHealth visualisation and actuation platform.
Int. J. Energy Optim. Eng.,Metrology of Al2O3 Barrier Film for Flexible CIGS Solar Cells.,Optimal Placement and Sizing of Distributed Generators and Distributed-Static Compensator in Radial Distribution System: Distributed Generators and Distributed-Static Compensator.,Automatic Generation Control of Interconnected Power System using Cuckoo Optimization Algorithm.
Int. J. Eng. Pedagog.,Using VISIR in a Large Undergraduate Course: Preliminary Assessment Results.
Int. J. Eng. Soc. Justice Peace,The Borders of Engineers Without Borders: A Self-Assessment of Ingenieros Sin Fronteras Colombia.
Int. J. Enterp. Inf. Syst.,The Role of Motivational Factors for Determining Attitude Towards eWOM in Social Media Context.,"Aged Care Informatics: Exploring the Role of Information, Knowledge and Aged Care Management.",A Novel Finger-Vein Recognition Based on Quality Assessment and Multi-Scale Histogram of Oriented Gradients Feature.,Understanding the Justice Fairness Effects on eWOM Communication in Social Media Environment.,Investigating Critical Success Factors Affecting ERP Implementation in Chinese and Pakistani Enterprises.,Ontology Engineering for Simulation Component Reuse.
Int. J. Found. Comput. Sci.,Constructing Optimal Highways.
Int. J. Funct. Informatics Pers. Medicine,Virtual physical examination (VPE): a multimedia system for education in medicine.
